Timestamp,Participant_ID,Assignment_Mode,Event_Type,Mission_ID,Mission_Title,Phase_ID,Phase_Label,Chat_ID,Condition,Trigger_Type,Event_Time_Client,Recording_Duration_ms,Silence_Duration_ms,Recovery_Time_ms,Text_Length,Details
2026-06-15T01:09:09.128530,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781456809509_0fvavt,文字任務 1,text_travel_b_run1_phase_3,Phase 3,chat_1781456809509_qdjh38,B,manual_button,2026-06-14T17:09:09.125Z,,,,8,null
2026-06-15T01:09:10.756738,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781456809509_0fvavt,文字任務 1,text_travel_b_run1_phase_3,Phase 3,chat_1781456809509_qdjh38,B,manual_button,2026-06-14T17:09:10.752Z,,,,8,null
2026-06-15T01:09:12.164146,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781456809509_0fvavt,文字任務 1,text_travel_b_run1_phase_3,Phase 3,chat_1781456809509_qdjh38,B,manual_button,2026-06-14T17:09:12.160Z,,,,8,null
2026-06-15T01:09:13.649353,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781456809509_0fvavt,文字任務 1,text_travel_b_run1_phase_3,Phase 3,chat_1781456809509_qdjh38,B,manual_button,2026-06-14T17:09:13.646Z,,,,8,null
2026-06-15T01:09:15.262637,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781456809509_0fvavt,文字任務 1,text_travel_b_run1_phase_3,Phase 3,chat_1781456809509_qdjh38,B,manual_button,2026-06-14T17:09:15.258Z,,,,8,null
2026-06-15T01:09:16.760108,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781456809509_0fvavt,文字任務 1,text_travel_b_run1_phase_3,Phase 3,chat_1781456809509_qdjh38,B,manual_button,2026-06-14T17:09:16.756Z,,,,8,null
2026-06-15T01:09:21.479971,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781456809509_6g6zy6,語音任務 1,voice_restaurant_a_run1_phase_2,Phase 2,chat_1781456809509_u6k406,A,manual_button,2026-06-14T17:09:21.476Z,,,,8,null
2026-06-15T01:09:23.972163,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781456809509_6g6zy6,語音任務 1,voice_restaurant_a_run1_phase_3,Phase 3,chat_1781456809509_u6k406,A,manual_button,2026-06-14T17:09:23.968Z,,,,8,null
2026-06-15T01:13:55.763772,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_1,Phase 1,chat_1781457218014_hd4pw4,B,manual_enter,2026-06-14T17:13:55.760Z,,,,8,null
2026-06-15T01:13:59.562405,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_1,Phase 1,chat_1781457218014_hd4pw4,B,manual_button,2026-06-14T17:13:59.559Z,,,,8,null
2026-06-15T01:14:01.349158,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_1,Phase 1,chat_1781457218014_hd4pw4,B,manual_button,2026-06-14T17:14:01.345Z,,,,8,null
2026-06-15T01:14:02.855651,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_1,Phase 1,chat_1781457218014_hd4pw4,B,manual_button,2026-06-14T17:14:02.851Z,,,,8,null
2026-06-15T01:14:04.310372,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_1,Phase 1,chat_1781457218014_hd4pw4,B,manual_button,2026-06-14T17:14:04.306Z,,,,8,null
2026-06-15T01:14:05.696404,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_1,Phase 1,chat_1781457218014_hd4pw4,B,manual_button,2026-06-14T17:14:05.692Z,,,,8,null
2026-06-15T01:14:07.649448,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_2,Phase 2,chat_1781457218014_hd4pw4,B,manual_button,2026-06-14T17:14:07.645Z,,,,8,null
2026-06-15T01:14:08.971484,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_2,Phase 2,chat_1781457218014_hd4pw4,B,manual_button,2026-06-14T17:14:08.967Z,,,,8,null
2026-06-15T01:14:10.459642,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_2,Phase 2,chat_1781457218014_hd4pw4,B,manual_button,2026-06-14T17:14:10.456Z,,,,8,null
2026-06-15T01:14:11.784095,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_2,Phase 2,chat_1781457218014_hd4pw4,B,manual_button,2026-06-14T17:14:11.780Z,,,,8,null
2026-06-15T01:14:13.460344,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_3,Phase 3,chat_1781457218014_hd4pw4,B,manual_button,2026-06-14T17:14:13.457Z,,,,8,null
2026-06-15T01:14:14.727692,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_3,Phase 3,chat_1781457218014_hd4pw4,B,manual_button,2026-06-14T17:14:14.724Z,,,,8,null
2026-06-15T01:14:16.160682,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_3,Phase 3,chat_1781457218014_hd4pw4,B,manual_button,2026-06-14T17:14:16.157Z,,,,8,null
2026-06-15T01:14:17.721863,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_3,Phase 3,chat_1781457218014_hd4pw4,B,manual_button,2026-06-14T17:14:17.717Z,,,,8,null
2026-06-15T01:14:19.071127,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_3,Phase 3,chat_1781457218014_hd4pw4,B,manual_button,2026-06-14T17:14:19.067Z,,,,8,null
2026-06-15T01:14:20.487714,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_j3bzl0,文字任務 1,text_travel_b_run1_phase_3,Phase 3,chat_1781457218014_hd4pw4,B,manual_button,2026-06-14T17:14:20.483Z,,,,8,null
2026-06-15T01:14:24.540183,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_i3yrl9,語音任務 1,voice_restaurant_a_run1_phase_2,Phase 2,chat_1781457218014_8464bt,A,manual_button,2026-06-14T17:14:24.536Z,,,,8,null
2026-06-15T01:14:26.317606,P_QUAL_TEST_001,between_subject,manual_message_send,mission_1781457218014_i3yrl9,語音任務 1,voice_restaurant_a_run1_phase_3,Phase 3,chat_1781457218014_8464bt,A,manual_button,2026-06-14T17:14:26.313Z,,,,8,null
2026-06-15T02:25:15.782579,P_ECHO_FIX_TEST_001,between_subject,manual_message_send,mission_1781461430045_h23sr1,文字任務 1,text_travel_b_run1_phase_1,Phase 1,chat_1781461430045_5aix9e,B,manual_button,2026-06-14T18:25:14.297Z,,,,2,null
